id,date,time,daily_open,daily_high,daily_low,daily_close,daily_volume,spread,prev_day_signal,prev_day_return,daily_high_max_30d,daily_high_min_30d,daily_low_max_30d,daily_low_min_30d,daily_high_max_100d,daily_high_min_100d,daily_low_max_100d,daily_low_min_100d,momentum_10d,trend_slope_30d,high_10d,low_10d,distance_from_high_10d,distance_from_low_10d,high_20d,low_20d,distance_from_high_20d,distance_from_low_20d,high_30d,low_30d,distance_from_high_30d,distance_from_low_30d,high_50d,low_50d,distance_from_high_50d,distance_from_low_50d,high_100d,low_100d,distance_from_high_100d,distance_from_low_100d,pivot_point,fib_23_6,consecutive_bull_days,consecutive_bear_days,reversal_prob_3d,pascal_reversal_signal,z_score_10d,bb_upper,bb_lower,bb_position,atr_14,volatility_regime,holloway_bull_count_max_10d,daily_direction,day_outcome_lag1,day_outcome_lag2,day_outcome_lag3,day_outcome_lag4,day_outcome_lag5,day_outcome_lag6,day_outcome_lag7,day_outcome_lag8,day_outcome_lag9,day_outcome_lag10
52,2000-03-14,00:00:00,0.9646,0.9692,0.959,0.9685,0,50,,0.0018697413524462192,1.0089,0.9624,1.0011,0.9401,,,,,0.00518941359626357,-0.0009884760845383857,0.9793,0.9521,-0.011028285510058125,0.017225081399012795,1.0089,0.9401,-0.04004361185449488,0.03020955217530048,1.0089,0.9401,-0.04004361185449488,0.03020955217530048,1.0415,0.9401,-0.07009121459433515,0.03020955217530048,,,,,0.9655666666666667,0.9667928,2,0,0,0,1.0001653637221977,1.0038061475479902,0.94548385245201,-0.21072558201496538,0.015064285714285697,high,4.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0
53,2000-03-15,00:00:00,0.9684,0.9714,0.964,0.9653,0,50,,0.0040431266846361336,1.0089,0.9624,1.0011,0.9401,,,,,-0.007607689935231754,-0.0010793325917686427,0.9793,0.9521,-0.014295925661186462,0.01386408990652253,1.0089,0.9401,-0.04321538309049446,0.02680565897244974,1.0089,0.9401,-0.04321538309049446,0.02680565897244974,1.0415,0.9401,-0.07316370619299091,0.02680565897244974,,,,,0.9669,0.9696536,0,1,0,0,0.6156535118673199,1.0025003245868913,0.9446896754131089,-0.2869713394185708,0.014492857142857132,high,4.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
54,2000-03-16,00:00:00,0.9651,0.974,0.9646,0.9704,0,50,,-0.0032011565468814673,1.0089,0.9624,1.0011,0.9401,,,,,0.00737049724903982,-0.0010405784204672208,0.974,0.9521,-0.0036960985626282718,0.019220670097678916,1.0089,0.9401,-0.0381603726831201,0.032230613764493134,1.0089,0.9401,-0.0381603726831201,0.032230613764493134,1.037,0.9401,-0.06422372227579545,0.032230613764493134,,,,,0.9696666666666668,0.9717816,1,0,0,0,1.5611714241206684,1.0008347645419478,0.9445952354580521,-0.08232643321817677,0.013678571428571413,high,4.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
55,2000-03-17,00:00:00,0.9702,0.9732,0.9657,0.9729,0,50,,0.0054916588954512235,1.0089,0.9624,1.0011,0.9401,,,,,0.012699073592172372,-0.0010170634037819971,0.974,0.9521,-0.0011293634496919813,0.021846444701186893,1.0089,0.9401,-0.035682426404995464,0.03488990532922023,1.0089,0.9401,-0.035682426404995464,0.03488990532922023,1.037,0.9401,-0.06181292189006744,0.03488990532922023,,,,,0.9706,0.97143,2,0,0,0,1.6000668634441388,0.9997044166939012,0.944565583306099,0.027748137755159698,0.011749999999999983,high,4.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0
56,2000-03-20,00:00:00,0.9725,0.9746,0.9684,0.9727,0,50,,0.002782931354359919,1.0089,0.9624,1.0011,0.9401,,,,,0.015450464557887011,-0.0010112791991101467,0.9746,0.9521,-0.0019495177508721657,0.021636382732906273,1.0089,0.9401,-0.035880662107245415,0.034677162004042084,1.0089,0.9401,-0.035880662107245415,0.034677162004042084,1.037,0.9401,-0.06200578592092567,0.034677162004042084,,,,,0.9719000000000001,0.9731368,3,0,0,0,1.3032277901377756,0.9979521341971119,0.9448078658028883,0.04967609829650996,0.010407142857142846,normal,4.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
57,2000-03-21,00:00:00,0.9729,0.974,0.9603,0.9609,0,50,,0.00020565552699225442,1.0089,0.9624,1.0011,0.9401,,,,,0.00250391236306724,-0.001043492769744172,0.9746,0.9521,-0.01405704904576241,0.009242726604348314,1.0089,0.9401,-0.04757656853999399,0.022125305818529867,1.0089,0.9401,-0.04757656853999399,0.022125305818529867,1.037,0.9401,-0.07338476374156215,0.022125305818529867,,,,,0.9650666666666666,0.9707668,0,1,1,1,-1.3674722614039827,0.9913002323933068,0.9471597676066931,-0.37743144132432016,0.010378571428571412,normal,4.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
58,2000-03-22,00:00:00,0.9607,0.9632,0.9573,0.9605,0,50,,-0.012334258402713516,1.0089,0.9624,1.0011,0.9401,,,,,-0.0010400416016640435,-0.0010154393770856777,0.9746,0.9573,-0.01446747383541966,0.003342734774887685,1.0042,0.9401,-0.0435172276438956,0.02169981916817357,1.0089,0.9401,-0.047973039944493895,0.02169981916817357,1.0316,0.9401,-0.06892206281504464,0.02169981916817357,,,,,0.9603333333333334,0.9618076,0,2,0,0,-1.3901278589030266,0.9824011901744362,0.9517488098255639,-0.4290041749555499,0.00952857142857141,normal,4.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
59,2000-03-23,00:00:00,0.9602,0.973,0.9601,0.9715,0,50,,-0.0002081815342979132,1.0089,0.9624,1.0011,0.9401,,,,,0.004341982838829805,-0.0009583314794216132,0.9746,0.9573,-0.00318079211984403,0.01483338556356418,0.993,0.9401,-0.02165156092648536,0.03340070205297307,1.0089,0.9401,-0.03707007632074525,0.03340070205297307,1.0275,0.9401,-0.05450121654501221,0.03340070205297307,,,,,0.9682000000000001,0.9699555999999999,1,0,0,0,0.9325448995760005,0.9767465084180019,0.9554434915819979,0.5074398179534227,0.009728571428571411,normal,3.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
60,2000-03-24,00:00:00,0.9714,0.9785,0.9672,0.9785,0,50,,0.011768381587169419,1.0089,0.9624,1.0011,0.9401,,,,,0.015146799460524996,-0.0008278976640712209,0.9785,0.9573,0.0,0.022145617883631043,0.9872,0.9401,-0.008812803889789233,0.04084671843420911,1.0089,0.9401,-0.030131826741996107,0.04084671843420911,1.0193,0.9401,-0.040027469832237865,0.04084671843420911,,,,,0.9747333333333333,0.9758332000000001,2,0,0,0,1.7269605741726237,0.9777120285782311,0.954867971421769,1.0689869008280874,0.00972857142857142,normal,3.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0
61,2000-03-27,00:00:00,0.9774,0.979,0.9632,0.9673,0,50,,0.007309038501132292,1.0089,0.9624,1.0011,0.9401,,,,,0.0029030585795748465,-0.0008335928809788846,0.979,0.9573,-0.011950970377936602,0.010446046171524087,0.9872,0.9521,-0.020158022690437517,0.01596470958932896,1.0089,0.9401,-0.04123302606799471,0.028933092224231464,1.0193,0.9401,-0.05101540272736196,0.028933092224231464,,,,,0.9698333333333333,0.9752712,0,1,0,0,-0.27698937953241143,0.9773518332306059,0.954878166769394,0.10545674837602301,0.010149999999999992,normal,3.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
62,2000-03-28,00:00:00,0.9673,0.9702,0.96,0.9604,0,50,,-0.010333537957847305,1.0089,0.9624,1.0011,0.9401,,,,,-0.008363448631904968,-0.0008595105672970111,0.979,0.9573,-0.018998978549540295,0.003238274313172455,0.9793,0.9521,-0.019299499642601775,0.008717571683646766,1.0089,0.9401,-0.048072157795618874,0.021593447505584496,1.0193,0.9401,-0.05778475424310807,0.021593447505584496,,,,,0.9635333333333334,0.9677928,0,2,0,0,-1.2312191204415937,0.9774317777266797,0.9544882222733202,-0.48466764679387353,0.010092857142857134,normal,3.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
63,2000-03-29,00:00:00,0.9605,0.961,0.9478,0.9514,0,50,,-0.007133257520934633,1.0089,0.961,1.0011,0.9401,,,,,-0.014399668496840379,-0.0008997107897664348,0.979,0.9478,-0.028192032686414667,0.003798269677147128,0.9793,0.9478,-0.02848973756765029,0.003798269677147128,1.0089,0.9401,-0.05699276439686777,0.012019997872566723,1.0193,0.9401,-0.06661434317668995,0.012019997872566723,,,,,0.9533999999999999,0.9578848,0,3,0,0,-1.873042365870661,0.9776186993958362,0.9521713006041637,-1.060619126525181,0.010299999999999991,normal,3.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
64,2000-03-30,00:00:00,0.9514,0.9624,0.951,0.9612,0,50,,-0.00947423217074439,1.0089,0.961,1.0011,0.9401,,,,,-0.009480626545754323,-0.0008494327030033541,0.979,0.9478,-0.018181818181818108,0.01413800379826976,0.979,0.9478,-0.018181818181818108,0.01413800379826976,1.0089,0.9401,-0.047279214986618946,0.02244442080629721,1.0193,0.9401,-0.05699990189345633,0.02244442080629721,,,,,0.9582,0.9597096,1,0,1,1,-0.5530694660460577,0.9776034633142284,0.9519765366857716,-0.280174035058853,0.010464285714285712,normal,3.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
65,2000-03-31,00:00:00,0.9613,0.9632,0.9528,0.9552,0,50,,0.01030060962791679,1.0089,0.961,1.0011,0.9401,,,,,-0.018193031144002392,-0.0008500778642936614,0.979,0.9478,-0.024310520939734355,0.007807554336357959,0.979,0.9478,-0.024310520939734355,0.007807554336357959,1.0089,0.9401,-0.053226286054118215,0.01606212105095203,1.0096,0.9401,-0.05388272583201268,0.01606212105095203,,,,,0.9570666666666666,0.9607456,0,1,0,0,-1.0454250063754746,0.9779204623587717,0.9511095376412285,-0.6948659476141842,0.01039285714285714,normal,3.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
66,2000-04-03,00:00:00,0.9562,0.9606,0.9502,0.9538,0,50,,-0.006345573702278173,1.0089,0.9606,1.0011,0.9401,,,,,-0.019430451321065134,-0.0008239599555061245,0.979,0.9478,-0.025740551583248214,0.0063304494619118015,0.979,0.9478,-0.025740551583248214,0.0063304494619118015,1.0089,0.9401,-0.054613935969868105,0.014572917774704748,1.0096,0.9401,-0.05526941362916013,0.014572917774704748,,,,,0.9548666666666668,0.9581456,0,2,0,0,-0.9939588355682323,0.9782558954534949,0.9503641045465051,-0.7536267055364629,0.010407142857142853,normal,2.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0
67,2000-04-04,00:00:00,0.9539,0.9749,0.9515,0.9618,0,50,,-0.002509935160008414,1.0089,0.9606,1.0011,0.9401,,,,,0.0009366219169528733,-0.0006200667408231752,0.979,0.9478,-0.01756894790602655,0.01477104874446087,0.979,0.9478,-0.01756894790602655,0.01477104874446087,1.0089,0.9401,-0.04668450787986909,0.023082650781831658,1.0089,0.9401,-0.04668450787986909,0.023082650781831658,,,,,0.9627333333333334,0.9693776,1,0,0,0,-0.04331575054831833,0.9782079224091068,0.9507420775908931,-0.1947873675772553,0.011549999999999989,high,2.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
68,2000-04-05,00:00:00,0.9617,0.9712,0.9594,0.9607,0,50,,0.00828179054408218,1.0042,0.9606,0.9888,0.9401,,,,,0.00020822488287342011,-0.0004066073414905657,0.979,0.9478,-0.01869254341164452,0.013610466343110385,0.979,0.9478,-0.01869254341164452,0.013610466343110385,1.0042,0.9401,-0.04331806413065125,0.021912562493351717,1.0089,0.9401,-0.047774804242243944,0.021912562493351717,,,,,0.9637666666666668,0.9684151999999999,0,1,0,0,-0.17816587696489028,0.9782090067938746,0.9506609932061253,-0.2711629074045458,0.011721428571428558,high,2.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
69,2000-04-06,00:00:00,0.9607,0.9642,0.9565,0.9582,0,50,,-0.001039825309347986,0.993,0.9606,0.9722,0.9401,,,,,-0.013690169840452904,-0.0002763959955506293,0.979,0.9478,-0.02124616956077623,0.01097277906731386,0.979,0.9478,-0.02124616956077623,0.01097277906731386,0.993,0.9401,-0.03504531722054375,0.019253270928624618,1.0089,0.9401,-0.05025275052036858,0.019253270928624618,,,,,0.9596333333333334,0.9623828,0,2,0,0,-0.34457093455768667,0.9779552563294378,0.9500047436705621,-0.4135880909916953,0.01173571428571427,high,2.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
70,2000-04-07,00:00:00,0.9581,0.9609,0.9537,0.9545,0,50,,-0.0026022691787237484,0.9872,0.9606,0.9684,0.9401,,,,,-0.02452733776188043,-0.0002692102335929036,0.979,0.9478,-0.025025536261491284,0.00706900189913488,0.979,0.9478,-0.025025536261491284,0.00706900189913488,0.9872,0.9401,-0.03312398703403561,0.015317519412828388,1.0089,0.9401,-0.053920111011993156,0.015317519412828388,,,,,0.9563666666666667,0.9592008,0,3,0,0,-0.8306333753006897,0.9781146712065845,0.9489053287934155,-0.6169258626659109,0.01180714285714284,high,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0
71,2000-04-10,00:00:00,0.9548,0.963,0.9534,0.9624,0,50,,-0.003757436593257446,0.9872,0.9606,0.9684,0.9478,,,,,-0.005065646645301403,-0.00022832035595109413,0.9749,0.9478,-0.012821827879782496,0.015404093690652097,0.979,0.9478,-0.01695607763023488,0.015404093690652097,0.9872,0.9478,-0.025121555915721166,0.015404093690652097,1.0089,0.9401,-0.04608980077311912,0.02372088075736622,,,,,0.9596,0.9607344,1,0,1,1,1.13221731740304,0.9780098982410487,0.9488001017589515,-0.06881252540074898,0.0115142857142857,high,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
72,2000-04-11,00:00:00,0.9625,0.9649,0.9562,0.9587,0,50,,0.007959782153330597,0.9793,0.9606,0.9684,0.9478,,,,,-0.0017700957934194683,-0.0002579087875417311,0.9749,0.9478,-0.016617088932198168,0.011500316522473119,0.979,0.9478,-0.020735444330949933,0.011500316522473119,0.9793,0.9478,-0.021035433472888748,0.011500316522473119,1.0089,0.9401,-0.0497571612647437,0.01978512924156999,,,,,0.9599333333333333,0.9628468,0,1,0,0,0.23698035494365727,0.9774576089022572,0.9483723910977427,-0.2898379333785014,0.011714285714285701,high,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
73,2000-04-12,00:00:00,0.9588,0.9607,0.9521,0.959,0,50,,-0.003948051948051923,0.9793,0.9606,0.9684,0.9478,,,,,0.007988227874710985,-0.00021997775305896466,0.9749,0.9502,-0.01630936506308342,0.009261208166701661,0.979,0.9478,-0.020429009193054154,0.011816838995568672,0.9793,0.9478,-0.0207290922087205,0.011816838995568672,1.0089,0.9401,-0.049459807711368764,0.020104244229337216,,,,,0.9572666666666666,0.9586704,1,0,0,0,0.14426744925986967,0.9771979090067113,0.9480020909932889,-0.2466106448351241,0.011407142857142847,high,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
74,2000-04-13,00:00:00,0.9589,0.9602,0.9513,0.953,0,50,,0.00020859407592821455,0.979,0.9602,0.9684,0.9478,,,,,-0.008531002913025443,-0.0002794883203559794,0.9749,0.9502,-0.022463842445379044,0.002946748053041374,0.979,0.9478,-0.0265577119509704,0.005486389533656871,0.979,0.9478,-0.0265577119509704,0.005486389533656871,1.0089,0.9401,-0.05540687877886803,0.013721944473992033,,,,,0.9548333333333333,0.9580996,0,1,0,0,-1.3873078210936778,0.9764441321256239,0.9470158678743761,-0.5933071235299039,0.011235714285714269,normal,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
75,2000-04-14,00:00:00,0.9528,0.9632,0.951,0.9628,0,50,,-0.006152883512357876,0.979,0.9602,0.9684,0.9478,,,,,0.007956448911222713,-0.00028912124582871246,0.9749,0.9502,-0.0124115293876295,0.013260366238686533,0.979,0.9478,-0.016547497446373842,0.015826123654779502,0.979,0.9478,-0.016547497446373842,0.015826123654779502,1.0089,0.9401,-0.04569332936861921,0.02414636740772252,,,,,0.959,0.9603208,1,0,0,0,1.1895518587355283,0.9749874775921152,0.9474625224078848,0.11444159491026158,0.010978571428571409,normal,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
76,2000-04-17,00:00:00,0.9648,0.9679,0.9516,0.9522,0,50,,0.010495382031906031,0.979,0.9602,0.9684,0.9478,,,,,-0.001677500524218889,-0.0003873859844271777,0.9749,0.951,-0.023284439429685038,0.00126182965299694,0.979,0.9478,-0.027374872318692477,0.004642329605402058,0.979,0.9478,-0.027374872318692477,0.004642329605402058,1.0089,0.9401,-0.05619982158786784,0.012870971173279438,,,,,0.9572333333333334,0.9640531999999999,0,1,0,0,-1.5800632736530058,0.9734063780444304,0.9469936219555697,-0.6057678621131138,0.011414285714285695,high,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0
77,2000-04-18,00:00:00,0.952,0.9527,0.944,0.945,0,50,,-0.013059701492537212,0.979,0.9527,0.9684,0.944,,,,,-0.017467248908296984,-0.0005254282536151548,0.9712,0.944,-0.026976935749588142,0.0010593220338983062,0.979,0.944,-0.034729315628192065,0.0010593220338983062,0.979,0.944,-0.034729315628192065,0.0010593220338983062,1.0089,0.9401,-0.06333630686886704,0.005212211466865125,,,,,0.9472333333333333,0.9506468,0,2,0,0,-2.1157155072064655,0.9742469710706811,0.944563028929319,-0.9705583551431053,0.011092857142857127,normal,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0
78,2000-04-19,00:00:00,0.9449,0.9491,0.9355,0.9404,0,50,,-0.007352941176470562,0.979,0.9491,0.9684,0.9355,,,,,-0.02113042573123758,-0.0006664516129032469,0.9679,0.9355,-0.028412026035747464,0.005237840726884036,0.979,0.9355,-0.03942798774259445,0.005237840726884036,0.979,0.9355,-0.03942798774259445,0.005237840726884036,1.0089,0.9355,-0.06789572802061641,0.005237840726884036,,,,,0.9416666666666668,0.9458904,0,3,0,0,-1.9485016051396506,0.9754827090172546,0.9413172909827456,-1.0536969826110194,0.011249999999999982,normal,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
79,2000-04-20,00:00:00,0.94,0.9425,0.9353,0.938,0,50,,-0.004762408720499489,0.979,0.9425,0.9684,0.9353,,,,,-0.021081193905239104,-0.0007735706340378399,0.9679,0.9353,-0.03089162103523095,0.0028867742970169192,0.979,0.9353,-0.04187946884576102,0.0028867742970169192,0.979,0.9353,-0.04187946884576102,0.0028867742970169192,1.0089,0.9353,-0.07027455644761618,0.0028867742970169192,,,,,0.9386000000000001,0.9408008,0,4,0,0,-1.6531949335301677,0.9749318668364371,0.9385181331635628,-1.0284580614423902,0.011021428571428555,normal,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
80,2000-04-21,00:00:00,0.9379,0.94,0.9362,0.9383,0,50,,-0.0021276595744680327,0.979,0.94,0.9684,0.9353,,,,,-0.016972236773179716,-0.0008891657397108279,0.9679,0.9353,-0.030581671660295445,0.0032075269966855583,0.979,0.9353,-0.04157303370786513,0.0032075269966855583,0.979,0.9353,-0.04157303370786513,0.0032075269966855583,1.0089,0.9353,-0.06997720289424114,0.0032075269966855583,,,,,0.9381666666666666,0.9391031999999999,1,0,1,1,-1.284830023028966,0.9716303029439012,0.9377996970560988,-0.9704230000501042,0.01054999999999998,normal,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
81,2000-04-24,00:00:00,0.9382,0.9451,0.9367,0.9387,0,50,,0.0004264846998613958,0.979,0.94,0.9684,0.9353,,,,,-0.02462593516209477,-0.0009866518353726663,0.9679,0.9353,-0.03016840582704825,0.003635197262910252,0.9749,0.9353,-0.03713201353985025,0.003635197262910252,0.979,0.9353,-0.04116445352400409,0.003635197262910252,1.0089,0.9353,-0.06958073148974124,0.003635197262910252,,,,,0.9401666666666667,0.9431176,2,0,0,0,-1.0253009355926361,0.9705525875253928,0.9360174124746071,-0.8446460244609172,0.009478571428571416,normal,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
82,2000-04-25,00:00:00,0.9389,0.9397,0.9163,0.9208,0,50,,0.0005329354082284077,0.979,0.9397,0.9684,0.9163,,,,,-0.039532700531970444,-0.001160556173526177,0.9679,0.9163,-0.0486620518648621,0.004911055331223342,0.9749,0.9163,-0.05549287106369888,0.004911055331223342,0.979,0.9163,-0.05944841675178757,0.004911055331223342,1.0089,0.9163,-0.08732282684111405,0.004911055331223342,,,,,0.9255999999999999,0.9341775999999999,0,1,0,0,-1.9477552227067139,0.9735123932686659,0.929097606731334,-1.373641573205269,0.010307142857142848,normal,2.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0
83,2000-04-26,00:00:00,0.921,0.9249,0.9175,0.9234,0,50,,-0.019277878368303303,0.979,0.9249,0.9684,0.9163,,,,,-0.037122002085505645,-0.0013185317018910034,0.9679,0.9163,-0.04597582394875502,0.007748553967041357,0.9749,0.9163,-0.052825930864704065,0.007748553967041357,0.979,0.9163,-0.05679264555669048,0.007748553967041357,1.0089,0.9163,-0.08474576271186432,0.007748553967041357,,,,,0.9219333333333334,0.9231536,1,0,0,0,-1.3835476118637955,0.9753775011686953,0.9244324988313047,-1.0405338205279913,0.010285714285714287,normal,2.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0
84,2000-04-27,00:00:00,0.9236,0.9249,0.9059,0.9106,0,50,,0.002605863192182367,0.979,0.9249,0.9684,0.9059,,,,,-0.04449108079748165,-0.0015052725250278205,0.9679,0.9059,-0.059200330612666614,0.0051882106192735694,0.9749,0.9059,-0.06595548261360142,0.0051882106192735694,0.979,0.9059,-0.06986721144024517,0.0051882106192735694,1.0089,0.9059,-0.09743284765586277,0.0051882106192735694,,,,,0.9138000000000001,0.920416,0,1,0,0,-1.7205343212313429,0.9777110737146508,0.9170389262853489,-1.2122530797380702,0.011128571428571432,normal,2.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
85,2000-04-28,00:00:00,0.9106,0.9137,0.903,0.9117,0,50,,-0.014075357297531399,0.979,0.9137,0.9684,0.903,,,,,-0.05307436643124219,-0.0016410678531702245,0.9679,0.903,-0.058063849571236725,0.009634551495016533,0.9749,0.903,-0.06482716176018057,0.009634551495016533,0.979,0.903,-0.0687436159346272,0.009634551495016533,1.0089,0.903,-0.09634255129348791,0.009634551495016533,,,,,0.9094666666666665,0.9111748,1,0,0,0,-1.414386405558408,0.9791912682286076,0.9112087317713925,-0.9855471937425039,0.01120714285714286,normal,2.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
86,2000-05-01,00:00:00,0.912,0.9174,0.9071,0.9157,0,50,,0.0012079947287502169,0.979,0.9137,0.9672,0.903,,,,,-0.03833228313379555,-0.0017252057842046958,0.9527,0.903,-0.03883698960848119,0.014064230343300036,0.9749,0.903,-0.06072417683865015,0.014064230343300036,0.979,0.903,-0.06465781409601637,0.014064230343300036,1.0089,0.903,-0.09237783724848841,0.014064230343300036,,,,,0.9133999999999999,0.9149692,2,0,0,0,-0.9554088400661407,0.9794580503487464,0.9071319496512535,-0.7630716704152392,0.011321428571428578,high,2.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
87,2000-05-02,00:00:00,0.9158,0.9175,0.9037,0.9099,0,50,,0.004057017543859676,0.979,0.9137,0.9672,0.903,,,,,-0.03714285714285703,-0.0019027808676307053,0.9491,0.903,-0.041302286376567285,0.007641196013289055,0.9712,0.903,-0.0631177924217462,0.007641196013289055,0.979,0.903,-0.07058222676200199,0.007641196013289055,1.0089,0.903,-0.09812667261373761,0.007641196013289055,,,,,0.9103666666666667,0.9142431999999999,0,1,0,0,-1.1544917843372462,0.9786750610685162,0.9027249389314838,-0.811058582193475,0.011692857142857147,high,2.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0
88,2000-05-03,00:00:00,0.9097,0.9107,0.8887,0.8953,0,50,,-0.006442454684428833,0.979,0.9107,0.9672,0.8887,,,,,-0.047958315610378555,-0.0021546162402669845,0.9451,0.8887,-0.05269283673685331,0.007426578147856351,0.9679,0.8887,-0.07500774873437338,0.007426578147856351,0.979,0.8887,-0.08549540347293157,0.007426578147856351,1.0042,0.8887,-0.10844453296156144,0.007426578147856351,,,,,0.8982333333333333,0.905508,0,2,0,0,-1.712866364882774,0.979224741547858,0.895635258452142,-1.00802152212705,0.012628571428571425,high,2.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0
89,2000-05-04,00:00:00,0.8954,0.8973,0.8847,0.8911,0,50,,-0.015829394305815092,0.979,0.8973,0.9672,0.8847,,,,,-0.04999999999999993,-0.0023286763070078267,0.9451,0.8847,-0.05713681091947947,0.007234090652198441,0.9679,0.8847,-0.07934703998346934,0.007234090652198441,0.979,0.8847,-0.08978549540347291,0.007234090652198441,0.993,0.8847,-0.10261832829808659,0.007234090652198441,,,,,0.8910333333333332,0.8943264,0,3,0,0,-1.5561344619494868,0.979467458218932,0.888682541781068,-0.9467431538072789,0.012657142857142851,high,2.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
90,2000-05-05,00:00:00,0.8908,0.9011,0.8903,0.8969,0,50,,-0.004802322984141183,0.979,0.8973,0.9632,0.8847,,,,,-0.04412234892891398,-0.002381268075639607,0.9451,0.8847,-0.05099989419109091,0.013789985305753349,0.9679,0.8847,-0.07335468540138439,0.013789985305753349,0.979,0.8847,-0.08386108273748719,0.013789985305753349,0.9872,0.8847,-0.09147082658022684,0.013789985305753349,,,,,0.8961,0.8985512,1,0,1,1,-1.0037659379843544,0.9784037625675305,0.8839862374324695,-0.7264541031866288,0.012264285714285712,high,2.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
